TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds,,,,,,,,,,,
679655,02-02-2024,U0263434,bihar,paytm,1151,Success,433,Recharge,App,Android,3.55,Settled,0,0,,,,,,,,,,,
679656,12-02-2024,U0150530,rajasthan,google_pay,1319,Success,424,P2M,App,Android,0.13,Settled,0,0,,,,,,,,,,,
679657,21-02-2024,U0116231,manipur,phonepe,318,Success,458,P2M,App,iOS,0.35,Settled,0,0,,,,,,,,,,,
679658,23-02-2024,U0203793,odisha,supermoney,1047,Success,672,P2M,App,Android,0.89,Settled,0,0,,,,,,,,,,,
679659,23-02-2024,U0254698,gujarat,phonepe,443,Success,718,Recharge,Web,Android,6.66,Settled,0,0,,,,,,,,,,,
679660,22-02-2024,U0272995,jammu_kashmir,phonepe,1134,Success,186,Bill,App,Android,1,Settled,0,0,,,,,,,,,,,
679661,07-02-2024,U0047787,jharkhand,phonepe,94,Success,753,P2P,App,Android,1.02,Settled,0,0,,,,,,,,,,,
679662,17-02-2024,U0311430,kerala,google_pay,681,Success,907,Recharge,Web,Android,0.08,Settled,0,0,,,,,,,,,,,
679663,06-02-2024,U0273546,assam,phonepe,393,Success,119,Bill,App,Android,4.64,Settled,0,0,,,,,,,,,,,
679664,20-02-2024,U0474849,rajasthan,google_pay,140,Success,333,P2P,App,iOS,1.15,Settled,0,0,,,,,,,,,,,
679665,28-02-2024,U0401760,gujarat,google_pay,4857,Success,236,Recharge,App,Android,2.92,Settled,0,0,,,,,,,,,,,
679666,11-02-2024,U0328245,bihar,amazon_pay,512,Success,579,Bill,App,iOS,0.45,Settled,0,0,,,,,,,,,,,
679667,29-02-2024,U0226122,karnataka,google_pay,331,Success,890,P2P,App,Android,1.57,Settled,0,0,,,,,,,,,,,
679668,27-02-2024,U0182849,goa,google_pay,4951,Success,228,Recharge,App,Android,0.03,Settled,0,0,,,,,,,,,,,
679669,29-02-2024,U0455959,sikkim,phonepe,194,Success,846,Recharge,Web,iOS,1.55,Settled,0,0,,,,,,,,,,,
679670,04-02-2024,U0038424,maharashtra,phonepe,1273,Success,975,Recharge,App,iOS,5.87,Settled,0,0,,,,,,,,,,,
679671,09-02-2024,U0316082,telangana,paytm,226,Success,644,P2M,App,Android,0.58,Settled,0,0,,,,,,,,,,,
679672,12-02-2024,U0284805,assam,google_pay,129,Success,792,Bill,App,Android,5.44,Settled,0,0,,,,,,,,,,,
679673,03-02-2024,U0048826,uttar_pradesh,phonepe,709,Success,731,P2M,App,Android,0,Settled,0,0,,,,,,,,,,,
679674,09-02-2024,U0311829,chhattisgarh,phonepe,342,Success,456,Bill,App,Android,0.43,Settled,0,0,,,,,,,,,,,
679675,29-02-2024,U0022032,uttarakhand,google_pay,2629,Success,226,Recharge,App,Android,1.57,Settled,0,0,,,,,,,,,,,
679676,28-02-2024,U0482038,uttar_pradesh,amazon_pay,54,Success,755,P2P,App,Android,0.68,Settled,0,0,,,,,,,,,,,
679677,17-02-2024,U0310467,punjab,paytm,280,Success,300,Bill,App,Android,4.37,Settled,0,0,,,,,,,,,,,
679678,01-02-2024,U0279777,kerala,google_pay,2018,Success,934,Recharge,App,iOS,0.06,Settled,0,0,,,,,,,,,,,
679679,05-02-2024,U0445870,jharkhand,supermoney,56,Success,957,P2M,App,iOS,5.97,Settled,0,0,,,,,,,,,,,
679680,12-02-2024,U0371499,delhi,google_pay,572,Success,624,Recharge,App,Android,0.24,Settled,0,0,,,,,,,,,,,
679681,12-02-2024,U0328741,west_bengal,phonepe,80,Success,502,Bill,App,Android,2.87,Settled,0,0,,,,,,,,,,,
679682,21-02-2024,U0473632,rajasthan,google_pay,479,Success,921,Recharge,App,Android,0.71,Settled,0,0,,,,,,,,,,,
679683,18-02-2024,U0267802,tamil_nadu,paytm,67,Success,460,P2P,App,Android,0.14,Settled,0,0,,,,,,,,,,,
679684,21-02-2024,U0466990,rajasthan,phonepe,137,Success,781,P2P,App,iOS,0.77,Settled,0,0,,,,,,,,,,,
679685,27-02-2024,U0113352,jharkhand,phonepe,226,Success,510,P2P,App,Android,1.38,Settled,0,0,,,,,,,,,,,
679686,03-02-2024,U0128653,bihar,amazon_pay,535,Success,958,Bill,Web,Android,0.6,Settled,0,0,,,,,,,,,,,
679687,18-02-2024,U0040199,punjab,google_pay,279,Success,767,Recharge,App,Android,2.44,Settled,0,0,,,,,,,,,,,
679688,09-02-2024,U0477644,maharashtra,google_pay,144,Success,726,Bill,Web,Android,0.63,Settled,0,0,,,,,,,,,,,
679689,07-02-2024,U0383673,nagaland,google_pay,883,Success,424,P2P,Web,Android,0.3,Settled,0,0,,,,,,,,,,,
679690,09-02-2024,U0062369,tamil_nadu,amazon_pay,152,Success,327,Recharge,Web,Android,3.79,Settled,0,0,,,,,,,,,,,
679691,24-02-2024,U0030818,kerala,supermoney,20,Success,244,Bill,App,iOS,1.59,Settled,0,0,,,,,,,,,,,
679692,04-02-2024,U0418590,chandigarh,amazon_pay,810,Success,457,P2M,App,Android,0.07,Settled,0,0,,,,,,,,,,,
679693,25-02-2024,U0445539,uttarakhand,paytm,2386,Success,797,P2P,App,Android,4.35,Settled,0,0,,,,,,,,,,,
679694,26-02-2024,U0187509,andhra_pradesh,google_pay,257,Success,763,P2M,Web,Android,2.27,Settled,0,0,,,,,,,,,,,
679695,01-02-2024,U0167720,assam,google_pay,279,Success,276,Recharge,App,Android,2.35,Settled,0,0,,,,,,,,,,,
679696,25-02-2024,U0251039,punjab,google_pay,164,Success,814,Bill,App,Android,0.7,Settled,0,0,,,,,,,,,,,
679697,08-02-2024,U0456033,west_bengal,google_pay,389,Success,311,P2P,App,iOS,0.65,Settled,0,0,,,,,,,,,,,
679698,21-02-2024,U0314802,meghalaya,phonepe,195,Success,171,Recharge,App,iOS,0.13,Settled,0,0,,,,,,,,,,,
679699,09-02-2024,U0253688,odisha,amazon_pay,55,Success,504,P2M,App,Android,0.76,Settled,0,0,,,,,,,,,,,
679700,11-02-2024,U0370513,chhattisgarh,paytm,300,Success,719,P2M,App,iOS,0.02,Settled,0,0,,,,,,,,,,,
679701,27-02-2024,U0102223,karnataka,google_pay,2514,Success,751,Recharge,App,Android,2.08,Settled,0,0,,,,,,,,,,,
679702,06-02-2024,U0288670,delhi,google_pay,1743,Success,147,Recharge,App,Android,0.36,Settled,0,0,,,,,,,,,,,
679703,20-02-2024,U0244235,madhya_pradesh,amazon_pay,309,Success,696,P2P,App,Android,1.84,Settled,0,0,,,,,,,,,,,
679704,19-02-2024,U0125981,nagaland,phonepe,675,Success,954,P2M,App,Android,2.47,Settled,0,0,,,,,,,,,,,
679705,27-02-2024,U0127333,rajasthan,google_pay,134,Success,875,P2M,App,iOS,2.08,Settled,0,0,,,,,,,,,,,
679706,04-02-2024,U0411151,madhya_pradesh,phonepe,2466,Success,744,P2M,App,Android,2.51,Settled,0,0,,,,,,,,,,,
679707,06-02-2024,U0256063,jammu_kashmir,google_pay,343,Success,654,Bill,App,iOS,1.05,Settled,0,0,,,,,,,,,,,
679708,12-02-2024,U0019522,uttarakhand,google_pay,586,Success,950,Bill,App,Android,0.04,Settled,0,0,,,,,,,,,,,
679709,01-02-2024,U0261993,assam,google_pay,302,Success,162,Recharge,Web,Android,0.41,Settled,0,0,,,,,,,,,,,
679710,27-02-2024,U0039246,chhattisgarh,phonepe,1039,Success,626,P2M,App,Android,0.01,Settled,0,0,,,,,,,,,,,
679711,28-02-2024,U0094964,haryana,phonepe,1922,Success,670,P2P,App,Android,0.54,Settled,0,0,,,,,,,,,,,
679712,27-02-2024,U0141010,gujarat,phonepe,254,Success,332,P2P,App,Android,0.41,Settled,0,0,,,,,,,,,,,
679713,06-02-2024,U0254628,madhya_pradesh,google_pay,165,Failed,298,P2M,App,Android,,Pending,0,0,,,,,,,,,,,
679714,08-02-2024,U0184254,tripura,phonepe,2119,Success,618,Recharge,App,Android,1.18,Settled,0,0,,,,,,,,,,,
679715,13-02-2024,U0204641,tripura,google_pay,275,Success,379,P2P,App,Android,1.27,Settled,0,0,,,,,,,,,,,
679716,17-02-2024,U0229775,rajasthan,google_pay,1306,Success,979,P2M,App,Android,1.03,Settled,0,0,,,,,,,,,,,
679717,13-02-2024,U0346409,goa,google_pay,1213,Success,791,Recharge,App,Android,0.5,Settled,0,0,,,,,,,,,,,
679718,07-02-2024,U0445295,uttar_pradesh,phonepe,308,Success,587,Recharge,App,iOS,1.37,Settled,0,0,,,,,,,,,,,
679719,09-02-2024,U0222583,madhya_pradesh,google_pay,402,Success,419,P2P,App,Android,0.91,Settled,0,0,,,,,,,,,,,
679720,18-02-2024,U0408448,uttarakhand,amazon_pay,629,Success,543,P2M,App,iOS,0.22,Settled,0,0,,,,,,,,,,,
679721,19-02-2024,U0037662,telangana,amazon_pay,722,Success,221,P2M,App,Android,2.82,Settled,0,0,,,,,,,,,,,
679722,25-02-2024,U0195190,gujarat,phonepe,1324,Success,248,Recharge,App,Android,0.25,Settled,0,0,,,,,,,,,,,
679723,18-02-2024,U0226774,jharkhand,paytm,785,Success,735,P2P,App,iOS,0.25,Settled,0,0,,,,,,,,,,,
679724,15-02-2024,U0182912,tamil_nadu,phonepe,247,Success,789,Recharge,App,Android,0.86,Settled,0,0,,,,,,,,,,,
679725,08-02-2024,U0170020,punjab,supermoney,64,Success,341,Bill,App,Android,3.02,Settled,0,0,,,,,,,,,,,
679726,22-02-2024,U0317384,odisha,google_pay,93,Success,841,P2M,App,iOS,10.63,Settled,0,0,,,,,,,,,,,
679727,19-02-2024,U0273713,maharashtra,google_pay,579,Success,591,Recharge,Web,Android,0.09,Settled,0,0,,,,,,,,,,,
679728,12-02-2024,U0150153,west_bengal,paytm,363,Success,489,Recharge,Web,Android,0.58,Settled,0,0,,,,,,,,,,,
679729,22-02-2024,U0192058,karnataka,paytm,502,Success,517,Bill,Web,Android,0.06,Settled,0,0,,,,,,,,,,,
679730,09-02-2024,U0080534,kerala,google_pay,124,Success,803,Recharge,App,Android,3.9,Settled,0,0,,,,,,,,,,,
679731,01-02-2024,U0326142,tamil_nadu,paytm,1754,Success,749,P2P,App,iOS,0.4,Settled,0,0,,,,,,,,,,,
679732,11-02-2024,U0168062,tripura,bhim,384,Success,811,P2P,App,Android,0.69,Settled,0,0,,,,,,,,,,,
679733,22-02-2024,U0470201,goa,phonepe,313,Success,568,Bill,App,iOS,0.72,Settled,0,0,,,,,,,,,,,
679734,17-02-2024,U0335065,tamil_nadu,amazon_pay,136,Success,829,P2M,App,Android,1.3,Settled,0,0,,,,,,,,,,,
679735,08-02-2024,U0230181,bihar,phonepe,378,Success,283,Bill,App,Android,2.3,Settled,0,0,,,,,,,,,,,
679736,01-02-2024,U0315868,goa,amazon_pay,1469,Success,760,Recharge,App,Android,1.66,Settled,0,0,,,,,,,,,,,
679737,11-02-2024,U0253148,uttar_pradesh,amazon_pay,79,Success,976,P2M,App,Android,5.94,Settled,0,0,,,,,,,,,,,
679738,27-02-2024,U0152072,telangana,phonepe,267,Success,553,P2M,App,Android,1.06,Settled,0,0,,,,,,,,,,,
679739,25-02-2024,U0183112,delhi,google_pay,364,Success,291,P2M,App,Android,0.87,Settled,0,0,,,,,,,,,,,
679740,16-02-2024,U0348673,uttar_pradesh,phonepe,2729,Success,919,P2P,Web,Android,2.07,Settled,0,0,,,,,,,,,,,
679741,09-02-2024,U0481986,chhattisgarh,phonepe,340,Success,664,P2P,Web,Android,0.49,Settled,0,0,,,,,,,,,,,
679742,25-02-2024,U0451485,chhattisgarh,phonepe,401,Success,717,P2M,App,Android,0.44,Settled,0,0,,,,,,,,,,,
679743,01-02-2024,U0461513,assam,google_pay,510,Success,381,Bill,App,Android,2.53,Settled,0,0,,,,,,,,,,,
679744,18-02-2024,U0476700,uttar_pradesh,google_pay,1014,Success,907,P2M,App,Android,0.68,Settled,0,0,,,,,,,,,,,
679745,28-02-2024,U0456019,manipur,phonepe,387,Success,746,Recharge,App,Android,0.26,Settled,0,0,,,,,,,,,,,
679746,22-02-2024,U0302080,nagaland,phonepe,74,Success,201,Recharge,App,Android,0.41,Settled,0,0,,,,,,,,,,,
679747,18-02-2024,U0353930,nagaland,google_pay,1255,Success,608,Recharge,App,Android,0.3,Settled,0,0,,,,,,,,,,,
679748,13-02-2024,U0034566,punjab,phonepe,286,Success,331,P2P,App,Android,0.19,Settled,0,0,,,,,,,,,,,
679749,10-02-2024,U0492635,odisha,paytm,222,Success,545,Recharge,App,Android,1.57,Settled,0,0,,,,,,,,,,,
679750,04-02-2024,U0306656,uttar_pradesh,phonepe,380,Success,771,Bill,App,Android,0.59,Settled,0,0,,,,,,,,,,,
679751,21-02-2024,U0112865,goa,google_pay,998,Success,163,Bill,App,Other,1.36,Settled,0,0,,,,,,,,,,,
679752,18-02-2024,U0384845,jharkhand,supermoney,182,Success,106,P2P,App,Android,0.33,Settled,0,0,,,,,,,,,,,
679753,16-02-2024,U0004077,gujarat,amazon_pay,972,Success,929,P2P,App,iOS,0.07,Settled,0,0,,,,,,,,,,,
679754,07-02-2024,U0098927,odisha,amazon_pay,319,Success,208,Recharge,Web,Android,0.36,Settled,0,0,,,,,,,,,,,
679755,17-02-2024,U0159808,karnataka,paytm,103,Success,779,P2P,App,Android,1.21,Settled,0,0,,,,,,,,,,,
679756,02-02-2024,U0300880,uttarakhand,google_pay,1950,Failed,276,P2M,App,Android,,Pending,0,1,,,,,,,,,,,
679757,26-02-2024,U0227563,maharashtra,paytm,214,Success,544,P2M,App,Android,0.7,Settled,0,0,,,,,,,,,,,
679758,24-02-2024,U0346894,delhi,amazon_pay,1844,Success,970,P2P,App,Android,3.25,Settled,0,0,,,,,,,,,,,
679759,23-02-2024,U0282993,gujarat,phonepe,227,Success,290,P2P,App,Android,0.44,Settled,0,0,,,,,,,,,,,
679760,21-02-2024,U0133811,kerala,phonepe,233,Success,691,P2M,App,iOS,5.02,Settled,0,0,,,,,,,,,,,
679761,05-02-2024,U0033854,bihar,phonepe,1229,Success,342,Bill,App,iOS,1.33,Settled,0,0,,,,,,,,,,,
679762,24-02-2024,U0081127,karnataka,paytm,471,Success,823,Bill,App,Android,1.33,Settled,0,0,,,,,,,,,,,
679763,13-02-2024,U0250595,meghalaya,paytm,162,Success,536,Recharge,App,iOS,2.09,Settled,0,0,,,,,,,,,,,
679764,02-02-2024,U0241385,maharashtra,phonepe,406,Success,547,Bill,App,iOS,0.81,Settled,0,0,,,,,,,,,,,
679765,01-02-2024,U0397508,bihar,phonepe,51,Success,968,Bill,App,Android,0.67,Settled,0,0,,,,,,,,,,,
679766,24-02-2024,U0028353,gujarat,phonepe,632,Success,203,P2M,App,iOS,0.67,Settled,0,0,,,,,,,,,,,
679767,07-02-2024,U0084426,gujarat,bhim,258,Success,511,Recharge,App,Android,0.96,Settled,0,0,,,,,,,,,,,
679768,17-02-2024,U0402937,tamil_nadu,supermoney,1092,Success,671,P2P,App,Android,0.34,Settled,0,0,,,,,,,,,,,
679769,25-02-2024,U0243600,madhya_pradesh,google_pay,2439,Success,781,P2M,App,iOS,0.34,Settled,0,0,,,,,,,,,,,
679770,02-02-2024,U0130373,karnataka,google_pay,1107,Success,526,P2P,Web,Android,0.27,Settled,0,0,,,,,,,,,,,
679771,04-02-2024,U0129246,andhra_pradesh,paytm,47,Success,998,Recharge,App,Android,2.38,Settled,0,0,,,,,,,,,,,
679772,26-02-2024,U0244970,haryana,paytm,306,Success,662,Recharge,Web,Android,0.82,Settled,0,0,,,,,,,,,,,
679773,20-02-2024,U0498750,tamil_nadu,paytm,335,Success,346,Bill,App,iOS,1.07,Settled,0,0,,,,,,,,,,,
679774,24-02-2024,U0299359,west_bengal,phonepe,319,Success,766,P2M,App,Android,0.99,Settled,0,0,,,,,,,,,,,
679775,25-02-2024,U0272330,uttarakhand,google_pay,135,Success,155,P2P,App,Android,1.51,Settled,0,0,,,,,,,,,,,
679776,03-02-2024,U0407454,gujarat,google_pay,393,Success,650,Recharge,Web,Android,2.88,Settled,0,0,,,,,,,,,,,
679777,06-02-2024,U0152390,uttar_pradesh,amazon_pay,82,Success,926,P2M,App,Android,0.42,Settled,0,0,,,,,,,,,,,
679778,06-02-2024,U0352743,tamil_nadu,phonepe,4158,Success,518,P2P,App,Android,0.31,Settled,0,0,,,,,,,,,,,
679779,04-02-2024,U0096041,karnataka,paytm,522,Success,430,P2M,App,iOS,0.26,Settled,0,0,,,,,,,,,,,
679780,29-02-2024,U0355980,chhattisgarh,phonepe,425,Success,941,Recharge,Web,Android,1.7,Settled,0,0,,,,,,,,,,,
679781,12-02-2024,U0211990,bihar,amazon_pay,306,Success,163,Recharge,Web,Android,0.61,Settled,0,0,,,,,,,,,,,
679782,05-02-2024,U0133358,delhi,amazon_pay,480,Success,580,Bill,Web,Android,0,Settled,0,0,,,,,,,,,,,
679783,23-02-2024,U0097907,sikkim,google_pay,773,Success,638,P2M,App,Android,2.7,Settled,0,0,,,,,,,,,,,
679784,29-02-2024,U0414789,west_bengal,google_pay,652,Success,902,P2P,App,Android,3.61,Settled,0,0,,,,,,,,,,,
679785,13-02-2024,U0279900,andhra_pradesh,paytm,89,Success,771,P2P,App,Android,1.63,Settled,0,0,,,,,,,,,,,
679786,03-02-2024,U0471359,tamil_nadu,phonepe,301,Success,433,Bill,App,Android,1.13,Settled,0,0,,,,,,,,,,,
679787,18-02-2024,U0371638,tripura,amazon_pay,1853,Success,440,Recharge,App,Android,4.96,Settled,0,0,,,,,,,,,,,
679788,12-02-2024,U0150375,karnataka,phonepe,887,Success,417,Bill,App,Android,0.95,Settled,0,0,,,,,,,,,,,
679789,16-02-2024,U0176910,maharashtra,google_pay,334,Success,205,Recharge,Web,Android,0.13,Settled,0,0,,,,,,,,,,,
679790,17-02-2024,U0189802,sikkim,phonepe,18,Success,650,Recharge,App,Android,0.23,Settled,0,0,,,,,,,,,,,
679791,27-02-2024,U0379025,chhattisgarh,phonepe,219,Success,700,P2P,App,Android,0.91,Settled,0,0,,,,,,,,,,,
679792,01-02-2024,U0087566,odisha,phonepe,297,Success,721,P2M,App,Android,0.8,Settled,0,0,,,,,,,,,,,
679793,16-02-2024,U0001430,sikkim,paytm,185,Success,131,Bill,App,Android,0.76,Settled,0,0,,,,,,,,,,,
679794,10-02-2024,U0137196,jammu_kashmir,google_pay,1004,Success,156,P2P,Web,iOS,0.62,Settled,0,0,,,,,,,,,,,
679795,03-02-2024,U0296068,arunachal_pradesh,paytm,343,Success,620,P2P,Web,Android,0.54,Settled,0,0,,,,,,,,,,,
679796,23-02-2024,U0407087,rajasthan,phonepe,36,Success,373,P2M,App,iOS,1.11,Settled,0,0,,,,,,,,,,,
679797,03-02-2024,U0214541,andhra_pradesh,amazon_pay,5937,Success,265,P2M,App,iOS,1.48,Settled,0,0,,,,,,,,,,,
679798,16-02-2024,U0257077,tripura,supermoney,994,Success,896,P2P,Web,Android,0.22,Settled,0,0,,,,,,,,,,,
679799,13-02-2024,U0388728,rajasthan,phonepe,373,Success,655,Bill,App,Android,1.53,Settled,0,0,,,,,,,,,,,
679800,19-02-2024,U0355771,tamil_nadu,supermoney,181,Success,468,P2M,App,Android,4.23,Settled,0,0,,,,,,,,,,,
679801,23-02-2024,U0368854,andhra_pradesh,amazon_pay,803,Success,512,Bill,App,Android,1.22,Settled,0,0,,,,,,,,,,,
679802,17-02-2024,U0124047,maharashtra,amazon_pay,227,Success,218,Bill,App,Android,3.08,Settled,0,0,,,,,,,,,,,
679803,08-02-2024,U0183526,odisha,phonepe,84,Success,891,P2M,App,Android,0.62,Settled,0,0,,,,,,,,,,,
679804,26-02-2024,U0237794,maharashtra,paytm,414,Success,302,P2P,App,Android,0.11,Settled,0,0,,,,,,,,,,,
679805,04-02-2024,U0328727,telangana,phonepe,102,Success,280,Bill,App,Android,1.2,Settled,0,0,,,,,,,,,,,
679806,23-02-2024,U0097141,meghalaya,google_pay,494,Success,614,Recharge,Web,Android,1.28,Settled,0,0,,,,,,,,,,,
679807,28-02-2024,U0058222,kerala,phonepe,125,Success,269,Recharge,Web,Android,0.71,Settled,0,0,,,,,,,,,,,
679808,24-02-2024,U0285363,tripura,phonepe,207,Success,951,Bill,App,Android,0.72,Settled,0,0,,,,,,,,,,,
679809,13-02-2024,U0462837,tamil_nadu,amazon_pay,315,Success,648,P2M,App,Android,0.6,Settled,0,0,,,,,,,,,,,
679810,26-02-2024,U0349053,karnataka,google_pay,432,Success,564,P2M,App,Android,4.39,Settled,0,0,,,,,,,,,,,
679811,09-02-2024,U0449505,karnataka,phonepe,861,Success,935,Bill,Web,Android,1.81,Settled,0,0,,,,,,,,,,,
679812,23-02-2024,U0440378,telangana,paytm,496,Success,884,Bill,App,Android,1.36,Settled,0,0,,,,,,,,,,,
679813,13-02-2024,U0114460,telangana,google_pay,248,Success,216,P2M,App,Android,2.4,Settled,0,0,,,,,,,,,,,
679814,14-02-2024,U0186926,west_bengal,phonepe,144,Success,312,Recharge,Web,iOS,3.88,Settled,0,0,,,,,,,,,,,
679815,14-02-2024,U0461593,jharkhand,paytm,348,Success,180,Bill,App,Android,0.01,Settled,0,0,,,,,,,,,,,
679816,09-02-2024,U0175805,jharkhand,supermoney,235,Success,677,P2P,App,Android,0.1,Settled,0,0,,,,,,,,,,,
679817,08-02-2024,U0481245,gujarat,google_pay,131,Success,165,Bill,App,Android,0.7,Settled,0,0,,,,,,,,,,,
679818,17-02-2024,U0337066,west_bengal,phonepe,814,Success,573,P2M,App,iOS,1.03,Settled,0,0,,,,,,,,,,,
679819,12-02-2024,U0383681,arunachal_pradesh,supermoney,1158,Success,433,Bill,App,Android,0.06,Settled,0,0,,,,,,,,,,,
679820,04-02-2024,U0486576,gujarat,phonepe,654,Success,649,Bill,App,Android,0.84,Settled,0,0,,,,,,,,,,,
679821,19-02-2024,U0448957,madhya_pradesh,supermoney,577,Success,744,Recharge,App,Other,2.92,Settled,0,0,,,,,,,,,,,
679822,01-02-2024,U0388735,west_bengal,paytm,1361,Success,374,Bill,App,Android,3.58,Settled,0,0,,,,,,,,,,,
679823,01-02-2024,U0425877,andhra_pradesh,google_pay,447,Success,475,P2M,App,Android,0.03,Settled,0,0,,,,,,,,,,,
679824,21-02-2024,U0280716,punjab,supermoney,204,Success,457,P2M,App,iOS,1.21,Settled,0,0,,,,,,,,,,,
679825,03-02-2024,U0240334,odisha,phonepe,318,Success,622,Recharge,App,Other,0.43,Settled,0,0,,,,,,,,,,,
679826,12-02-2024,U0178699,meghalaya,google_pay,508,Success,828,P2P,App,Other,0.84,Settled,0,0,,,,,,,,,,,
679827,23-02-2024,U0428061,nagaland,phonepe,746,Success,577,P2M,App,iOS,0.06,Settled,0,0,,,,,,,,,,,
679828,15-02-2024,U0329245,haryana,phonepe,104,Success,482,P2M,App,iOS,2.82,Settled,0,0,,,,,,,,,,,
679829,10-02-2024,U0358598,chhattisgarh,google_pay,319,Success,687,Bill,App,Android,0.47,Settled,0,0,,,,,,,,,,,
679830,14-02-2024,U0179319,goa,phonepe,503,Success,569,P2P,App,Android,0.46,Settled,0,0,,,,,,,,,,,
679831,24-02-2024,U0020520,west_bengal,phonepe,85,Success,590,Bill,App,Android,1.69,Settled,0,0,,,,,,,,,,,
679832,03-02-2024,U0324239,assam,bhim,2880,Success,494,P2M,App,Android,2.71,Settled,0,0,,,,,,,,,,,
679833,07-02-2024,U0356944,telangana,phonepe,230,Success,585,Recharge,App,Android,0.73,Settled,0,0,,,,,,,,,,,
679834,17-02-2024,U0172634,chhattisgarh,google_pay,384,Success,759,Bill,Web,Android,1.24,Settled,0,0,,,,,,,,,,,
679835,25-02-2024,U0391771,madhya_pradesh,paytm,4182,Success,987,P2M,App,Android,1.88,Settled,0,0,,,,,,,,,,,
679836,09-02-2024,U0153541,arunachal_pradesh,google_pay,1295,Success,239,Bill,App,iOS,1.52,Settled,0,0,,,,,,,,,,,
679837,08-02-2024,U0332681,meghalaya,phonepe,1295,Success,533,P2P,App,Android,0.46,Settled,0,0,,,,,,,,,,,
679838,05-02-2024,U0037456,bihar,paytm,808,Success,158,Bill,Web,Android,1.08,Settled,0,0,,,,,,,,,,,
679839,03-02-2024,U0354007,uttar_pradesh,paytm,191,Success,193,P2M,Web,Android,1.34,Settled,0,0,,,,,,,,,,,
679840,17-02-2024,U0292422,arunachal_pradesh,amazon_pay,229,Success,609,Recharge,App,Android,1.6,Settled,0,0,,,,,,,,,,,
679841,13-02-2024,U0066585,gujarat,amazon_pay,198,Success,114,P2P,Web,Android,0.35,Settled,0,0,,,,,,,,,,,
679842,07-02-2024,U0385425,chhattisgarh,phonepe,842,Success,230,Bill,Web,Android,0.07,Settled,0,0,,,,,,,,,,,
679843,18-02-2024,U0006685,assam,phonepe,654,Success,460,Bill,App,Android,0.04,Settled,0,0,,,,,,,,,,,
679844,19-02-2024,U0474844,maharashtra,phonepe,1008,Success,170,Recharge,App,Android,0.92,Settled,0,0,,,,,,,,,,,
679845,26-02-2024,U0343764,uttar_pradesh,google_pay,333,Failed,406,Bill,App,Android,,Pending,0,0,,,,,,,,,,,
679846,23-02-2024,U0293250,uttar_pradesh,paytm,309,Success,831,P2M,App,Android,0.36,Settled,0,0,,,,,,,,,,,
679847,13-02-2024,U0273183,haryana,google_pay,854,Success,991,Bill,App,Android,3.68,Settled,0,0,,,,,,,,,,,
679848,18-02-2024,U0497316,meghalaya,amazon_pay,75,Success,757,Bill,App,Android,0.65,Settled,0,0,,,,,,,,,,,
679849,10-02-2024,U0416344,mizoram,paytm,1416,Success,108,P2P,Web,Android,0.78,Settled,0,0,,,,,,,,,,,
679850,19-02-2024,U0071253,arunachal_pradesh,supermoney,1262,Success,980,Bill,App,Android,4.04,Settled,0,0,,,,,,,,,,,
679851,22-02-2024,U0155861,uttarakhand,phonepe,151,Success,709,Recharge,App,Android,0.49,Settled,0,0,,,,,,,,,,,
679852,02-02-2024,U0129807,andhra_pradesh,phonepe,2838,Success,587,Recharge,App,Android,1.64,Settled,0,0,,,,,,,,,,,
679853,23-02-2024,U0144652,mizoram,amazon_pay,8885,Success,998,P2P,App,Android,0.28,Settled,0,0,,,,,,,,,,,
679854,06-02-2024,U0162384,uttarakhand,phonepe,76,Success,754,Bill,App,iOS,1.59,Settled,0,0,,,,,,,,,,,
679855,14-02-2024,U0166007,jharkhand,supermoney,285,Success,591,Bill,Web,Android,4.2,Settled,0,0,,,,,,,,,,,
679856,03-02-2024,U0274300,nagaland,phonepe,322,Success,943,P2M,Web,Android,2.56,Settled,0,0,,,,,,,,,,,
679857,13-02-2024,U0466988,tamil_nadu,amazon_pay,343,Success,485,P2P,App,Other,3.55,Settled,0,0,,,,,,,,,,,
679858,28-02-2024,U0136680,assam,google_pay,201,Success,889,P2P,App,Android,2.6,Settled,0,0,,,,,,,,,,,
679859,24-02-2024,U0201845,delhi,google_pay,719,Success,770,Recharge,App,Android,0.93,Settled,0,0,,,,,,,,,,,
679860,01-02-2024,U0178924,goa,google_pay,119,Success,667,P2P,App,iOS,0.65,Settled,0,0,,,,,,,,,,,
679861,18-02-2024,U0264459,andhra_pradesh,phonepe,188,Success,669,Bill,App,Android,0.47,Settled,0,0,,,,,,,,,,,
679862,13-02-2024,U0403161,uttar_pradesh,paytm,256,Success,873,P2P,App,Android,0.48,Settled,0,0,,,,,,,,,,,
679863,29-02-2024,U0408713,uttarakhand,paytm,207,Success,513,P2M,App,iOS,0.39,Settled,0,0,,,,,,,,,,,
679864,17-02-2024,U0112417,rajasthan,phonepe,1654,Success,520,Bill,App,iOS,1.94,Settled,0,0,,,,,,,,,,,
679865,16-02-2024,U0026280,maharashtra,paytm,1844,Success,496,P2M,App,iOS,0.93,Settled,0,0,,,,,,,,,,,
